NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
31;1;1;2:39.394;0;;1:12.527;0;49.704;0;37.163;0;118.9;2:39.394;16:22:39.394;1:12.527;0:49.704;0:37.163;;Jackson Tovo;0:00:19.138;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;72.527;49.704;37.163;51.075;51.075;21.452;1:12.527;19.626;1:32.153;30.078;2:02.231;15.510;2:17.741;21.653;2:39.394;
31;1;2;2:09.731;0;;46.158;0;48.733;0;34.840;0;146.0;4:49.125;16:24:49.125;0:46.158;0:48.733;0:34.840;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;46.158;48.733;34.840;25.946;25.946;20.212;46.158;19.028;1:05.186;29.705;1:34.891;13.684;1:48.575;21.156;2:09.731;
31;1;3;2:08.935;0;;45.638;0;48.529;0;34.768;2;146.9;6:58.060;16:26:58.060;0:45.638;0:48.529;0:34.768;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.638;48.529;34.768;25.771;25.771;19.867;45.638;18.855;1:04.493;29.674;1:34.167;13.623;1:47.790;21.145;2:08.935;
31;1;4;2:08.999;0;;45.648;0;48.575;0;34.776;0;146.9;9:07.059;16:29:07.059;0:45.648;0:48.575;0:34.776;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.648;48.575;34.776;25.715;25.715;19.933;45.648;18.825;1:04.473;29.750;1:34.223;13.691;1:47.914;21.085;2:08.999;
31;1;5;2:08.917;0;;45.579;2;48.015;2;35.323;0;147.0;11:15.976;16:31:15.976;0:45.579;0:48.015;0:35.323;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.579;48.015;35.323;25.726;25.726;19.853;45.579;18.738;1:04.317;29.277;1:33.594;13.797;1:47.391;21.526;2:08.917;
31;1;6;2:12.757;0;;46.879;0;51.077;0;34.801;0;142.7;13:28.733;16:33:28.733;0:46.879;0:51.077;0:34.801;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;46.879;51.077;34.801;26.188;26.188;20.691;46.879;20.856;1:07.735;30.221;1:37.956;13.679;1:51.635;21.122;2:12.757;
31;1;7;4:01.602;0;B;45.885;0;48.610;0;2:27.107;0;78.4;17:30.335;16:37:30.335;0:45.885;0:48.610;2:27.107;;Jackson Tovo;0:01:52.840;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.885;48.610;147.107;25.826;25.826;20.059;45.885;18.908;1:04.793;29.702;1:34.495;13.708;1:48.203;2:13.399;4:01.602;
31;1;8;2:16.236;0;;50.107;0;51.346;0;34.783;0;139.1;19:46.571;16:39:46.571;0:50.107;0:51.346;0:34.783;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;50.107;51.346;34.783;30.266;30.266;19.841;50.107;20.877;1:10.984;30.469;1:41.453;13.735;1:55.188;21.048;2:16.236;
31;1;9;2:08.786;2;;45.592;0;48.268;0;34.926;0;147.1;21:55.357;16:41:55.357;0:45.592;0:48.268;0:34.926;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.592;48.268;34.926;25.683;25.683;19.909;45.592;18.777;1:04.369;29.491;1:33.860;13.721;1:47.581;21.205;2:08.786;
31;1;10;2:10.109;0;;46.187;0;48.346;0;35.576;0;145.6;24:05.466;16:44:05.466;0:46.187;0:48.346;0:35.576;;Jackson Tovo;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;46.187;48.346;35.576;26.124;26.124;20.063;46.187;18.818;1:05.005;29.528;1:34.533;14.152;1:48.685;21.424;2:10.109;
41;1;1;2:32.900;0;;1:06.861;0;50.516;0;35.523;0;123.9;2:32.900;16:22:32.900;1:06.861;0:50.516;0:35.523;;Jenson Sofronas;0:00:14.438;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;66.861;50.516;35.523;46.456;46.456;20.405;1:06.861;19.510;1:26.371;31.006;1:57.377;14.269;2:11.646;21.254;2:32.900;
41;1;2;2:10.026;0;;46.118;0;48.781;0;35.127;0;145.7;4:42.926;16:24:42.926;0:46.118;0:48.781;0:35.127;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.118;48.781;35.127;25.914;25.914;20.204;46.118;19.305;1:05.423;29.476;1:34.899;13.887;1:48.786;21.240;2:10.026;
41;1;3;2:09.155;0;;45.698;0;48.459;0;34.998;0;146.7;6:52.081;16:26:52.081;0:45.698;0:48.459;0:34.998;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.698;48.459;34.998;25.725;25.725;19.973;45.698;18.807;1:04.505;29.652;1:34.157;13.762;1:47.919;21.236;2:09.155;
41;1;4;2:09.088;2;;45.598;2;48.331;2;35.159;0;146.8;9:01.169;16:29:01.169;0:45.598;0:48.331;0:35.159;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.598;48.331;35.159;25.712;25.712;19.886;45.598;18.788;1:04.386;29.543;1:33.929;13.747;1:47.676;21.412;2:09.088;
41;1;5;3:34.966;0;B;45.976;0;48.824;0;2:00.166;0;88.1;12:36.135;16:32:36.135;0:45.976;0:48.824;2:00.166;;Jenson Sofronas;0:01:27.990;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.976;48.824;120.166;25.903;25.903;20.073;45.976;18.889;1:04.865;29.935;1:34.800;14.032;1:48.832;1:46.134;3:34.966;
41;1;6;2:32.443;0;;51.325;0;57.705;0;43.413;0;124.3;15:08.578;16:35:08.578;0:51.325;0:57.705;0:43.413;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;51.325;57.705;43.413;30.810;30.810;20.515;51.325;21.261;1:12.586;36.444;1:49.030;16.122;2:05.152;27.291;2:32.443;
41;1;7;2:22.221;0;;50.240;0;53.952;0;38.029;0;133.2;17:30.799;16:37:30.799;0:50.240;0:53.952;0:38.029;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;50.240;53.952;38.029;29.795;29.795;20.445;50.240;20.585;1:10.825;33.367;1:44.192;15.896;2:00.088;22.133;2:22.221;
41;1;8;2:09.834;0;;46.156;0;48.581;0;35.097;0;145.9;19:40.633;16:39:40.633;0:46.156;0:48.581;0:35.097;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.156;48.581;35.097;26.333;26.333;19.823;46.156;18.981;1:05.137;29.600;1:34.737;13.790;1:48.527;21.307;2:09.834;
41;1;9;2:09.156;0;;45.812;0;48.366;0;34.978;2;146.7;21:49.789;16:41:49.789;0:45.812;0:48.366;0:34.978;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.812;48.366;34.978;25.843;25.843;19.969;45.812;18.971;1:04.783;29.395;1:34.178;13.777;1:47.955;21.201;2:09.156;
41;1;10;2:09.646;0;;45.780;0;48.711;0;35.155;0;146.1;23:59.435;16:43:59.435;0:45.780;0:48.711;0:35.155;;Jenson Sofronas;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.780;48.711;35.155;25.884;25.884;19.896;45.780;18.993;1:04.773;29.718;1:34.491;13.824;1:48.315;21.331;2:09.646;
46;1;1;2:23.112;0;;58.933;0;49.042;0;35.137;0;132.4;2:23.112;16:22:23.112;0:58.933;0:49.042;0:35.137;;Lucas Weisenberg;0:00:07.222;Am;;Lucas Racing;Toyota Gazoo Racing;GF;58.933;49.042;35.137;38.774;38.774;20.159;58.933;19.171;1:18.104;29.871;1:47.975;13.948;2:01.923;21.189;2:23.112;
46;1;2;2:08.896;0;;45.565;0;48.425;0;34.906;0;147.0;4:32.008;16:24:32.008;0:45.565;0:48.425;0:34.906;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;45.565;48.425;34.906;25.756;25.756;19.809;45.565;19.001;1:04.566;29.424;1:33.990;13.681;1:47.671;21.225;2:08.896;
46;1;3;2:08.882;0;;45.506;0;48.454;0;34.922;0;147.0;6:40.890;16:26:40.890;0:45.506;0:48.454;0:34.922;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;45.506;48.454;34.922;25.750;25.750;19.756;45.506;18.941;1:04.447;29.513;1:33.960;13.690;1:47.650;21.232;2:08.882;
46;1;4;2:08.743;0;;45.469;0;48.316;0;34.958;0;147.2;8:49.633;16:28:49.633;0:45.469;0:48.316;0:34.958;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;45.469;48.316;34.958;25.717;25.717;19.752;45.469;18.852;1:04.321;29.464;1:33.785;13.721;1:47.506;21.237;2:08.743;
46;1;5;2:08.903;0;;45.738;0;48.211;2;34.954;0;147.0;10:58.536;16:30:58.536;0:45.738;0:48.211;0:34.954;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;45.738;48.211;34.954;26.028;26.028;19.710;45.738;18.672;1:04.410;29.539;1:33.949;13.782;1:47.731;21.172;2:08.903;
46;1;6;2:09.597;0;;45.633;0;49.118;0;34.846;0;146.2;13:08.133;16:33:08.133;0:45.633;0:49.118;0:34.846;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;45.633;49.118;34.846;25.628;25.628;20.005;45.633;18.885;1:04.518;30.233;1:34.751;13.843;1:48.594;21.003;2:09.597;
46;1;7;3:11.061;0;B;45.460;2;49.280;0;1:36.321;0;99.2;16:19.194;16:36:19.194;0:45.460;0:49.280;1:36.321;;Lucas Weisenberg;0:01:04.080;Am;;Lucas Racing;Toyota Gazoo Racing;GF;45.460;49.280;96.321;25.577;25.577;19.883;45.460;18.914;1:04.374;30.366;1:34.740;14.009;1:48.749;1:22.312;3:11.061;
46;1;8;2:13.407;0;;50.109;0;48.470;0;34.828;0;142.0;18:32.601;16:38:32.601;0:50.109;0:48.470;0:34.828;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;50.109;48.470;34.828;30.175;30.175;19.934;50.109;18.824;1:08.933;29.646;1:38.579;13.743;1:52.322;21.085;2:13.407;
46;1;9;2:57.730;0;B;45.696;0;48.464;0;1:23.570;0;106.6;21:30.331;16:41:30.331;0:45.696;0:48.464;1:23.570;;Lucas Weisenberg;0:00:50.455;Am;;Lucas Racing;Toyota Gazoo Racing;GF;45.696;48.464;83.570;25.798;25.798;19.898;45.696;18.922;1:04.618;29.542;1:34.160;14.359;1:48.519;1:09.211;2:57.730;
46;1;10;2:14.001;0;;50.369;0;48.357;0;35.275;0;141.4;23:44.332;16:43:44.332;0:50.369;0:48.357;0:35.275;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;GF;50.369;48.357;35.275;30.292;30.292;20.077;50.369;18.951;1:09.320;29.406;1:38.726;13.828;1:52.554;21.447;2:14.001;
46;1;11;2:08.700;2;;45.553;0;48.371;0;34.776;2;147.2;25:53.032;16:45:53.032;0:45.553;0:48.371;0:34.776;;Lucas Weisenberg;;Am;;Lucas Racing;Toyota Gazoo Racing;FF;45.553;48.371;34.776;25.666;25.666;19.887;45.553;18.880;1:04.433;29.491;1:33.924;13.676;1:47.600;21.100;2:08.700;
5;1;1;2:33.190;0;;1:06.373;0;51.168;0;35.649;0;123.7;2:33.190;16:22:33.190;1:06.373;0:51.168;0:35.649;;Beltre Curtis;0:00:13.131;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;66.373;51.168;35.649;45.844;45.844;20.529;1:06.373;19.407;1:25.780;31.761;1:57.541;14.534;2:12.075;21.115;2:33.190;
5;1;2;2:11.328;0;;46.716;0;49.029;0;35.583;0;144.3;4:44.518;16:24:44.518;0:46.716;0:49.029;0:35.583;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.716;49.029;35.583;26.680;26.680;20.036;46.716;19.212;1:05.928;29.817;1:35.745;13.715;1:49.460;21.868;2:11.328;
5;1;3;2:10.025;0;;46.299;0;48.650;0;35.076;0;145.7;6:54.543;16:26:54.543;0:46.299;0:48.650;0:35.076;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.299;48.650;35.076;26.388;26.388;19.911;46.299;18.907;1:05.206;29.743;1:34.949;13.848;1:48.797;21.228;2:10.025;
5;1;4;2:10.247;0;;46.221;0;48.940;0;35.086;0;145.5;9:04.790;16:29:04.790;0:46.221;0:48.940;0:35.086;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.221;48.940;35.086;26.108;26.108;20.113;46.221;19.076;1:05.297;29.864;1:35.161;13.784;1:48.945;21.302;2:10.247;
5;1;5;2:09.198;2;;45.937;0;48.303;2;34.958;2;146.6;11:13.988;16:31:13.988;0:45.937;0:48.303;0:34.958;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.937;48.303;34.958;26.043;26.043;19.894;45.937;18.802;1:04.739;29.501;1:34.240;13.691;1:47.931;21.267;2:09.198;
5;1;6;2:10.747;0;;46.290;0;48.475;0;35.982;0;144.9;13:24.735;16:33:24.735;0:46.290;0:48.475;0:35.982;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.290;48.475;35.982;26.309;26.309;19.981;46.290;18.840;1:05.130;29.635;1:34.765;14.563;1:49.328;21.419;2:10.747;
5;1;7;2:11.173;0;;47.218;0;48.850;0;35.105;0;144.4;15:35.908;16:35:35.908;0:47.218;0:48.850;0:35.105;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;47.218;48.850;35.105;26.558;26.558;20.660;47.218;18.969;1:06.187;29.881;1:36.068;13.700;1:49.768;21.405;2:11.173;
5;1;8;2:10.620;0;;46.074;0;49.477;0;35.069;0;145.0;17:46.528;16:37:46.528;0:46.074;0:49.477;0:35.069;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.074;49.477;35.069;26.164;26.164;19.910;46.074;18.792;1:04.866;30.685;1:35.551;13.779;1:49.330;21.290;2:10.620;
5;1;9;2:09.369;0;;45.809;2;48.505;0;35.055;0;146.4;19:55.897;16:39:55.897;0:45.809;0:48.505;0:35.055;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;45.809;48.505;35.055;25.806;25.806;20.003;45.809;18.809;1:04.618;29.696;1:34.314;13.760;1:48.074;21.295;2:09.369;
5;1;10;2:11.879;0;;46.009;0;50.156;0;35.714;0;143.7;22:07.776;16:42:07.776;0:46.009;0:50.156;0:35.714;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.009;50.156;35.714;26.067;26.067;19.942;46.009;18.880;1:04.889;31.276;1:36.165;14.535;1:50.700;21.179;2:11.879;
5;1;11;2:10.400;0;;46.439;0;48.777;0;35.184;0;145.3;24:18.176;16:44:18.176;0:46.439;0:48.777;0:35.184;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.439;48.777;35.184;26.249;26.249;20.190;46.439;18.983;1:05.422;29.794;1:35.216;13.860;1:49.076;21.324;2:10.400;
5;1;12;2:10.259;0;;46.289;0;48.807;0;35.163;0;145.4;26:28.435;16:46:28.435;0:46.289;0:48.807;0:35.163;;Beltre Curtis;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;46.289;48.807;35.163;26.274;26.274;20.015;46.289;18.891;1:05.180;29.916;1:35.096;13.924;1:49.020;21.239;2:10.259;
51;1;1;2:25.657;0;;59.540;0;50.004;0;36.113;0;130.1;2:25.657;16:22:25.657;0:59.540;0:50.004;0:36.113;;Massimo Sunseri;0:00:06.570;Am;;BSI Racing;Toyota Gazoo Racing;GF;59.540;50.004;36.113;39.269;39.269;20.271;59.540;19.419;1:18.959;30.585;1:49.544;14.161;2:03.705;21.952;2:25.657;
