NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
51;1;8;1:55.144;2;;38.540;2;38.381;0;38.223;0;120.0;16:03.781;09:21:03.781;0:38.540;0:38.381;0:38.223;186.2;Massimo Sunseri;;Am;;BSI Racing;Toyota Gazoo Racing;FF;38.540;38.381;38.223;15.965;15.965;22.575;38.540;16.101;54.641;22.280;1:16.921;14.689;1:31.610;23.534;1:55.144;
55;1;1;2:51.405;0;;1:32.525;0;39.199;0;39.681;0;80.6;2:51.405;09:07:51.405;1:32.525;0:39.199;0:39.681;181.2;Spike Kohlbecker;0:00:50.094;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;92.525;39.199;39.681;1:08.734;1:08.734;23.791;1:32.525;16.162;1:48.687;23.037;2:11.724;14.885;2:26.609;24.796;2:51.405;
55;1;2;1:51.944;0;;37.700;0;37.025;0;37.219;0;123.4;4:43.349;09:09:43.349;0:37.700;0:37.025;0:37.219;189.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.700;37.025;37.219;15.686;15.686;22.014;37.700;15.516;53.216;21.509;1:14.725;14.026;1:28.751;23.193;1:51.944;
55;1;3;1:51.632;0;;37.587;0;36.863;2;37.182;0;123.8;6:34.981;09:11:34.981;0:37.587;0:36.863;0:37.182;191.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.587;36.863;37.182;15.682;15.682;21.905;37.587;15.412;52.999;21.451;1:14.450;14.030;1:28.480;23.152;1:51.632;
55;1;4;1:52.416;0;;37.629;0;37.053;0;37.734;0;122.9;8:27.397;09:13:27.397;0:37.629;0:37.053;0:37.734;191.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.629;37.053;37.734;15.671;15.671;21.958;37.629;15.470;53.099;21.583;1:14.682;14.051;1:28.733;23.683;1:52.416;
55;1;5;1:51.561;2;;37.496;2;36.888;0;37.177;2;123.9;10:18.958;09:15:18.958;0:37.496;0:36.888;0:37.177;192.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.496;36.888;37.177;15.535;15.535;21.961;37.496;15.483;52.979;21.405;1:14.384;14.015;1:28.399;23.162;1:51.561;
55;1;6;1:57.644;0;;37.885;0;38.891;0;40.868;0;117.5;12:16.602;09:17:16.602;0:37.885;0:38.891;0:40.868;186.2;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;37.885;38.891;40.868;15.563;15.563;22.322;37.885;15.773;53.658;23.118;1:16.776;14.955;1:31.731;25.913;1:57.644;
55;1;7;1:54.390;0;;38.113;0;37.609;0;38.668;0;120.8;14:10.992;09:19:10.992;0:38.113;0:37.609;0:38.668;179.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;GF;38.113;37.609;38.668;15.531;15.531;22.582;38.113;15.581;53.694;22.028;1:15.722;14.963;1:30.685;23.705;1:54.390;
55;1;8;3:23.925;0;B;37.599;0;37.091;0;2:09.235;0;67.8;17:34.917;09:22:34.917;0:37.599;0:37.091;2:09.235;189.1;Spike Kohlbecker;;Am;;RVA Graphics Motorsports by Speed Syndicate;Toyota Gazoo Racing;FF;37.599;37.091;129.235;15.590;15.590;22.009;37.599;15.437;53.036;21.654;1:14.690;14.363;1:29.053;1:54.872;3:23.925;
67;1;1;2:29.812;0;;1:05.681;0;43.674;0;40.457;0;92.2;2:29.812;09:07:29.812;1:05.681;0:43.674;0:40.457;166.2;Shea Holbrook;0:00:17.830;Am;;BSI Racing;Toyota Gazoo Racing;GF;65.681;43.674;40.457;38.645;38.645;27.036;1:05.681;17.869;1:23.550;25.805;1:49.355;15.892;2:05.247;24.565;2:29.812;
67;1;2;1:56.263;0;;39.872;0;38.387;0;38.004;0;118.8;4:26.075;09:09:26.075;0:39.872;0:38.387;0:38.004;183.1;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;39.872;38.387;38.004;16.532;16.532;23.340;39.872;16.060;55.932;22.327;1:18.259;14.455;1:32.714;23.549;1:56.263;
67;1;3;1:55.040;0;;39.125;0;37.833;0;38.082;0;120.1;6:21.115;09:11:21.115;0:39.125;0:37.833;0:38.082;185.2;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;39.125;37.833;38.082;16.340;16.340;22.785;39.125;15.747;54.872;22.086;1:16.958;14.528;1:31.486;23.554;1:55.040;
67;1;4;1:58.039;0;;39.213;0;40.679;0;38.147;0;117.1;8:19.154;09:13:19.154;0:39.213;0:40.679;0:38.147;180.0;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;39.213;40.679;38.147;15.940;15.940;23.273;39.213;15.653;54.866;25.026;1:19.892;14.649;1:34.541;23.498;1:58.039;
67;1;5;1:58.055;0;;38.595;0;37.914;0;41.546;0;117.0;10:17.209;09:15:17.209;0:38.595;0:37.914;0:41.546;185.2;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;38.595;37.914;41.546;16.018;16.018;22.577;38.595;15.642;54.237;22.272;1:16.509;14.973;1:31.482;26.573;1:58.055;
67;1;6;2:02.578;0;;41.085;0;41.944;0;39.549;0;112.7;12:19.787;09:17:19.787;0:41.085;0:41.944;0:39.549;183.1;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;41.085;41.944;39.549;17.229;17.229;23.856;41.085;16.705;57.790;25.239;1:23.029;15.350;1:38.379;24.199;2:02.578;
67;1;7;1:53.626;2;;38.406;2;37.419;0;37.801;2;121.6;14:13.413;09:19:13.413;0:38.406;0:37.419;0:37.801;186.2;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;GF;38.406;37.419;37.801;15.917;15.917;22.489;38.406;15.768;54.174;21.651;1:15.825;14.197;1:30.022;23.604;1:53.626;
67;1;8;1:54.271;0;;39.033;0;37.365;2;37.873;0;120.9;16:07.684;09:21:07.684;0:39.033;0:37.365;0:37.873;185.2;Shea Holbrook;;Am;;BSI Racing;Toyota Gazoo Racing;FF;39.033;37.365;37.873;16.101;16.101;22.932;39.033;15.670;54.703;21.695;1:16.398;14.294;1:30.692;23.579;1:54.271;
7;1;1;2:05.312;0;;46.808;0;38.355;0;40.149;0;110.3;2:05.312;09:07:05.312;0:46.808;0:38.355;0:40.149;184.3;Jaxon Bell;0:00:05.314;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;46.808;38.355;40.149;23.145;23.145;23.663;46.808;16.059;1:02.867;22.296;1:25.163;14.552;1:39.715;25.597;2:05.312;
7;1;2;1:52.542;0;;37.876;0;37.184;0;37.482;0;122.8;3:57.854;09:08:57.854;0:37.876;0:37.184;0:37.482;189.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.876;37.184;37.482;15.749;15.749;22.127;37.876;15.474;53.350;21.710;1:15.060;14.030;1:29.090;23.452;1:52.542;
7;1;3;1:51.673;2;;37.438;0;36.815;0;37.420;0;123.7;5:49.527;09:10:49.527;0:37.438;0:36.815;0:37.420;189.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.438;36.815;37.420;15.492;15.492;21.946;37.438;15.418;52.856;21.397;1:14.253;14.086;1:28.339;23.334;1:51.673;
7;1;4;1:51.779;0;;37.442;0;36.816;0;37.521;0;123.6;7:41.306;09:12:41.306;0:37.442;0:36.816;0:37.521;190.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.442;36.816;37.521;15.583;15.583;21.859;37.442;15.290;52.732;21.526;1:14.258;14.052;1:28.310;23.469;1:51.779;
7;1;5;1:51.776;0;;37.649;0;36.768;2;37.359;2;123.6;9:33.082;09:14:33.082;0:37.649;0:36.768;0:37.359;191.2;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.649;36.768;37.359;15.688;15.688;21.961;37.649;15.297;52.946;21.471;1:14.417;13.929;1:28.346;23.430;1:51.776;
7;1;6;1:56.374;0;;40.627;0;37.793;0;37.954;0;118.7;11:29.456;09:16:29.456;0:40.627;0:37.793;0:37.954;189.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;40.627;37.793;37.954;17.155;17.155;23.472;40.627;15.798;56.425;21.995;1:18.420;14.202;1:32.622;23.752;1:56.374;
7;1;7;1:56.097;0;;37.307;3;38.396;0;40.394;0;119.0;13:25.553;09:18:25.553;0:37.307;0:38.396;0:40.394;179.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;37.307;38.396;40.394;15.468;15.468;21.839;37.307;15.765;53.072;22.631;1:15.703;16.978;1:32.681;23.416;1:56.097;
7;1;8;1:51.987;0;;37.505;0;37.053;0;37.429;0;123.4;15:17.540;09:20:17.540;0:37.505;0:37.053;0:37.429;190.1;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;37.505;37.053;37.429;15.462;15.462;22.043;37.505;15.436;52.941;21.617;1:14.558;14.087;1:28.645;23.342;1:51.987;
71;1;1;2:19.475;0;;59.605;0;40.245;0;39.625;0;99.1;2:19.475;09:07:19.475;0:59.605;0:40.245;0:39.625;181.2;Christian Weir;0:00:14.843;Am;;TechSport;Toyota Gazoo Racing;GF;59.605;40.245;39.625;34.091;34.091;25.514;59.605;16.911;1:16.516;23.334;1:39.850;15.388;1:55.238;24.237;2:19.475;
71;1;2;1:55.043;0;;38.677;0;38.460;0;37.906;0;120.1;4:14.518;09:09:14.518;0:38.677;0:38.460;0:37.906;187.2;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;38.677;38.460;37.906;16.134;16.134;22.543;38.677;15.763;54.440;22.697;1:17.137;14.399;1:31.536;23.507;1:55.043;
71;1;3;1:53.185;0;;38.431;0;37.023;2;37.731;0;122.1;6:07.703;09:11:07.703;0:38.431;0:37.023;0:37.731;190.1;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;38.431;37.023;37.731;15.826;15.826;22.605;38.431;15.380;53.811;21.643;1:15.454;14.120;1:29.574;23.611;1:53.185;
71;1;4;1:52.801;0;;37.721;0;37.101;0;37.979;0;122.5;8:00.504;09:13:00.504;0:37.721;0:37.101;0:37.979;186.2;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;37.721;37.101;37.979;15.585;15.585;22.136;37.721;15.421;53.142;21.680;1:14.822;14.399;1:29.221;23.580;1:52.801;
71;1;5;1:54.651;0;;37.828;0;37.924;0;38.899;0;120.5;9:55.155;09:14:55.155;0:37.828;0:37.924;0:38.899;188.2;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;37.828;37.924;38.899;15.662;15.662;22.166;37.828;15.704;53.532;22.220;1:15.752;15.054;1:30.806;23.845;1:54.651;
71;1;6;1:52.415;2;;37.674;2;37.082;0;37.659;2;122.9;11:47.570;09:16:47.570;0:37.674;0:37.082;0:37.659;189.1;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;37.674;37.082;37.659;15.598;15.598;22.076;37.674;15.512;53.186;21.570;1:14.756;14.239;1:28.995;23.420;1:52.415;
71;1;7;1:52.638;0;;37.764;0;37.134;0;37.740;0;122.7;13:40.208;09:18:40.208;0:37.764;0:37.134;0:37.740;189.1;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;GF;37.764;37.134;37.740;15.515;15.515;22.249;37.764;15.462;53.226;21.672;1:14.898;14.288;1:29.186;23.452;1:52.638;
71;1;8;1:54.916;0;;37.785;0;38.306;0;38.825;0;120.2;15:35.124;09:20:35.124;0:37.785;0:38.306;0:38.825;182.1;Christian Weir;;Am;;TechSport;Toyota Gazoo Racing;FF;37.785;38.306;38.825;15.527;15.527;22.258;37.785;15.844;53.629;22.462;1:16.091;15.030;1:31.121;23.795;1:54.916;
72;1;1;2:20.415;0;;1:00.486;0;40.418;0;39.511;0;98.4;2:20.415;09:07:20.415;1:00.486;0:40.418;0:39.511;166.2;Ethan Goulart;0:00:15.487;Am;;TechSport;Toyota Gazoo Racing;GF;60.486;40.418;39.511;35.611;35.611;24.875;1:00.486;16.344;1:16.830;24.074;1:40.904;15.742;1:56.646;23.769;2:20.415;
72;1;2;1:52.926;0;;38.206;0;37.311;0;37.409;0;122.4;4:13.341;09:09:13.341;0:38.206;0:37.311;0:37.409;190.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;38.206;37.311;37.409;15.892;15.892;22.314;38.206;15.419;53.625;21.892;1:15.517;14.131;1:29.648;23.278;1:52.926;
72;1;3;1:52.352;0;;38.036;0;36.707;2;37.609;0;123.0;6:05.693;09:11:05.693;0:38.036;0:36.707;0:37.609;188.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;38.036;36.707;37.609;15.795;15.795;22.241;38.036;15.181;53.217;21.526;1:14.743;14.211;1:28.954;23.398;1:52.352;
72;1;4;1:53.306;0;;37.455;0;37.828;0;38.023;0;122.0;7:58.999;09:12:58.999;0:37.455;0:37.828;0:38.023;181.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;37.455;37.828;38.023;15.475;15.475;21.980;37.455;15.312;52.767;22.516;1:15.283;14.730;1:30.013;23.293;1:53.306;
72;1;5;1:51.596;0;;37.394;0;36.798;0;37.404;2;123.8;9:50.595;09:14:50.595;0:37.394;0:36.798;0:37.404;192.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;37.394;36.798;37.404;15.441;15.441;21.953;37.394;15.268;52.662;21.530;1:14.192;14.012;1:28.204;23.392;1:51.596;
72;1;6;1:51.574;2;;37.322;2;36.790;0;37.462;0;123.8;11:42.169;09:16:42.169;0:37.322;0:36.790;0:37.462;191.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;37.322;36.790;37.462;15.425;15.425;21.897;37.322;15.282;52.604;21.508;1:14.112;14.108;1:28.220;23.354;1:51.574;
72;1;7;2:02.405;0;;37.910;0;37.695;0;46.800;0;112.9;13:44.574;09:18:44.574;0:37.910;0:37.695;0:46.800;182.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;37.910;37.695;46.800;15.687;15.687;22.223;37.910;15.391;53.301;22.304;1:15.605;21.901;1:37.506;24.899;2:02.405;
72;1;8;2:25.448;0;B;37.672;0;37.226;0;1:10.550;0;95.0;16:10.022;09:21:10.022;0:37.672;0:37.226;1:10.550;189.1;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FF;37.672;37.226;70.550;15.539;15.539;22.133;37.672;15.546;53.218;21.680;1:14.898;14.339;1:29.237;56.211;2:25.448;
73;1;1;2:52.937;0;;1:30.609;0;42.383;0;39.945;0;79.9;2:52.937;09:07:52.937;1:30.609;0:42.383;0:39.945;172.2;Mike Lamarra*;0:00:44.002;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;90.609;42.383;39.945;1:04.376;1:04.376;26.233;1:30.609;17.891;1:48.500;24.492;2:12.992;15.874;2:28.866;24.071;2:52.937;
73;1;2;1:56.313;0;;39.596;0;38.624;0;38.093;2;118.8;4:49.250;09:09:49.250;0:39.596;0:38.624;0:38.093;184.3;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;39.596;38.624;38.093;16.684;16.684;22.912;39.596;16.074;55.670;22.550;1:18.220;14.660;1:32.880;23.433;1:56.313;
73;1;3;1:54.380;2;;38.450;0;37.533;2;38.397;0;120.8;6:43.630;09:11:43.630;0:38.450;0:37.533;0:38.397;183.1;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;38.450;37.533;38.397;15.984;15.984;22.466;38.450;15.836;54.286;21.697;1:15.983;14.799;1:30.782;23.598;1:54.380;
73;1;4;1:58.927;0;;38.645;0;37.610;0;42.672;0;116.2;8:42.557;09:13:42.557;0:38.645;0:37.610;0:42.672;177.0;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;38.645;37.610;42.672;15.987;15.987;22.658;38.645;15.756;54.401;21.854;1:16.255;15.622;1:31.877;27.050;1:58.927;
73;1;5;1:54.495;0;;38.547;0;37.617;0;38.331;0;120.7;10:37.052;09:15:37.052;0:38.547;0:37.617;0:38.331;186.2;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;38.547;37.617;38.331;16.007;16.007;22.540;38.547;15.814;54.361;21.803;1:16.164;14.735;1:30.899;23.596;1:54.495;
73;1;6;1:54.413;0;;38.003;2;37.584;0;38.826;0;120.8;12:31.465;09:17:31.465;0:38.003;0:37.584;0:38.826;186.2;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;38.003;37.584;38.826;15.761;15.761;22.242;38.003;15.774;53.777;21.810;1:15.587;15.026;1:30.613;23.800;1:54.413;
73;1;7;1:58.639;0;;38.304;0;41.090;0;39.245;0;116.5;14:30.104;09:19:30.104;0:38.304;0:41.090;0:39.245;179.1;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;GF;38.304;41.090;39.245;15.808;15.808;22.496;38.304;17.612;55.916;23.478;1:19.394;15.398;1:34.792;23.847;1:58.639;
73;1;8;1:55.380;0;;38.276;0;37.795;0;39.309;0;119.8;16:25.484;09:21:25.484;0:38.276;0:37.795;0:39.309;178.2;Mike Lamarra*;;Am;;Precision Racing LA;Toyota Gazoo Racing;FF;38.276;37.795;39.309;15.905;15.905;22.371;38.276;15.823;54.099;21.972;1:16.071;14.991;1:31.062;24.318;1:55.380;
78;1;1;2:33.651;0;B;50.178;0;38.528;0;1:04.945;0;89.9;2:33.651;09:07:33.651;0:50.178;0:38.528;1:04.945;182.1;Ethan Ayars;0:00:08.523;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;50.178;38.528;64.945;24.095;24.095;26.083;50.178;13.464;1:03.642;25.064;1:28.706;11.892;1:40.598;53.053;2:33.651;
78;1;2;2:04.041;0;;49.404;0;37.110;0;37.527;0;111.4;4:37.692;09:09:37.692;0:49.404;0:37.110;0:37.527;189.1;Ethan Ayars;0:00:46.591;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;49.404;37.110;37.527;;;;;;26.229;;;;1:02.135;1:01.906;2:04.041;
78;1;3;1:52.467;0;;37.782;0;36.779;2;37.906;0;122.9;6:30.159;09:11:30.159;0:37.782;0:36.779;0:37.906;186.2;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;37.782;36.779;37.906;;;;;;14.585;;;;50.430;1:02.037;1:52.467;
78;1;4;1:58.033;0;;43.534;0;36.888;0;37.611;0;117.1;8:28.192;09:13:28.192;0:43.534;0:36.888;0:37.611;190.1;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;43.534;36.888;37.611;;;;;;14.066;;;;49.452;1:08.581;1:58.033;
78;1;5;2:29.564;0;B;37.632;0;36.941;0;1:14.991;0;92.4;10:57.756;09:15:57.756;0:37.632;0:36.941;1:14.991;185.2;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;37.632;36.941;74.991;;;;;;8.314;;;;44.222;1:45.342;2:29.564;
78;1;6;2:05.203;0;;50.447;0;36.995;0;37.761;0;110.4;13:02.959;09:18:02.959;0:50.447;0:36.995;0:37.761;180.0;Ethan Ayars;0:00:58.250;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;50.447;36.995;37.761;;;;;;;;;;18.785;1:46.418;2:05.203;
78;1;7;1:52.133;2;;37.554;2;37.105;0;37.474;2;123.2;14:55.092;09:19:55.092;0:37.554;0:37.105;0:37.474;183.1;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;37.554;37.105;37.474;;;;;;;;;;19.461;1:32.672;1:52.133;
78;1;8;1:52.153;0;;37.557;0;37.005;0;37.591;0;123.2;16:47.245;09:21:47.245;0:37.557;0:37.005;0:37.591;190.1;Ethan Ayars;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;37.557;37.005;37.591;;;;;;;;;;27.619;1:24.534;1:52.153;
80;1;1;2:23.224;0;;58.723;0;43.000;0;41.501;0;96.5;2:23.224;09:07:23.224;0:58.723;0:43.000;0:41.501;164.1;Paityn Feyen;0:00:12.420;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;58.723;43.000;41.501;31.617;31.617;27.106;58.723;17.475;1:16.198;25.525;1:41.723;16.552;1:58.275;24.949;2:23.224;
80;1;2;1:59.039;0;;40.834;0;38.656;0;39.549;0;116.1;4:22.263;09:09:22.263;0:40.834;0:38.656;0:39.549;179.1;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;40.834;38.656;39.549;16.950;16.950;23.884;40.834;16.024;56.858;22.632;1:19.490;15.323;1:34.813;24.226;1:59.039;
80;1;3;2:09.084;0;;41.471;0;38.583;0;49.030;0;107.0;6:31.347;09:11:31.347;0:41.471;0:38.583;0:49.030;184.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;41.471;38.583;49.030;17.712;17.712;23.759;41.471;15.966;57.437;22.617;1:20.054;22.187;1:42.241;26.843;2:09.084;
80;1;4;2:02.745;0;;45.486;0;38.696;0;38.563;0;112.6;8:34.092;09:13:34.092;0:45.486;0:38.696;0:38.563;178.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;45.486;38.696;38.563;19.983;19.983;25.503;45.486;15.939;1:01.425;22.757;1:24.182;14.935;1:39.117;23.628;2:02.745;
80;1;5;1:56.060;0;;39.410;0;38.453;0;38.197;2;119.1;10:30.152;09:15:30.152;0:39.410;0:38.453;0:38.197;179.1;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;39.410;38.453;38.197;16.341;16.341;23.069;39.410;15.891;55.301;22.562;1:17.863;14.708;1:32.571;23.489;1:56.060;
80;1;6;1:55.786;2;;39.424;0;38.133;2;38.229;0;119.3;12:25.938;09:17:25.938;0:39.424;0:38.133;0:38.229;183.1;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;39.424;38.133;38.229;16.615;16.615;22.809;39.424;15.913;55.337;22.220;1:17.557;14.566;1:32.123;23.663;1:55.786;
80;1;7;1:56.881;0;;38.896;2;38.682;0;39.303;0;118.2;14:22.819;09:19:22.819;0:38.896;0:38.682;0:39.303;184.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;38.896;38.682;39.303;16.206;16.206;22.690;38.896;16.453;55.349;22.229;1:17.578;15.461;1:33.039;23.842;1:56.881;
80;1;8;1:57.397;0;;39.039;0;38.327;0;40.031;0;117.7;16:20.216;09:21:20.216;0:39.039;0:38.327;0:40.031;185.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;39.039;38.327;40.031;16.256;16.256;22.783;39.039;15.983;55.022;22.344;1:17.366;14.468;1:31.834;25.563;1:57.397;
88;1;1;2:08.107;0;;49.848;0;39.577;0;38.682;0;107.9;2:08.107;09:07:08.107;0:49.848;0:39.577;0:38.682;180.0;Zach Hollingshead;0:00:07.925;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;49.848;39.577;38.682;26.141;26.141;23.707;49.848;16.743;1:06.591;22.834;1:29.425;14.592;1:44.017;24.090;2:08.107;
88;1;2;1:53.273;0;;38.264;0;37.680;0;37.329;0;122.0;4:01.380;09:09:01.380;0:38.264;0:37.680;0:37.329;185.2;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;38.264;37.680;37.329;15.807;15.807;22.457;38.264;15.762;54.026;21.918;1:15.944;14.194;1:30.138;23.135;1:53.273;
88;1;3;1:52.490;0;;37.867;0;37.345;0;37.278;0;122.8;5:53.870;09:10:53.870;0:37.867;0:37.345;0:37.278;186.2;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;37.867;37.345;37.278;15.582;15.582;22.285;37.867;15.544;53.411;21.801;1:15.212;14.048;1:29.260;23.230;1:52.490;
88;1;4;1:52.198;2;;37.929;0;37.015;2;37.254;2;123.2;7:46.068;09:12:46.068;0:37.929;0:37.015;0:37.254;186.2;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;37.929;37.015;37.254;15.728;15.728;22.201;37.929;15.485;53.414;21.530;1:14.944;14.052;1:28.996;23.202;1:52.198;
88;1;5;1:52.443;0;;37.683;0;37.384;0;37.376;0;122.9;9:38.511;09:14:38.511;0:37.683;0:37.384;0:37.376;185.2;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;37.683;37.384;37.376;15.551;15.551;22.132;37.683;15.526;53.209;21.858;1:15.067;14.141;1:29.208;23.235;1:52.443;
88;1;6;1:53.095;0;;38.084;0;37.301;0;37.710;0;122.2;11:31.606;09:16:31.606;0:38.084;0:37.301;0:37.710;186.2;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;38.084;37.301;37.710;15.572;15.572;22.512;38.084;15.713;53.797;21.588;1:15.385;14.139;1:29.524;23.571;1:53.095;
88;1;7;1:52.498;0;;37.622;2;37.115;0;37.761;0;122.8;13:24.104;09:18:24.104;0:37.622;0:37.115;0:37.761;186.2;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;37.622;37.115;37.761;15.479;15.479;22.143;37.622;15.446;53.068;21.669;1:14.737;14.386;1:29.123;23.375;1:52.498;
88;1;8;2:20.939;0;B;37.847;0;37.867;0;1:05.225;0;98.0;15:45.043;09:20:45.043;0:37.847;0:37.867;1:05.225;178.2;Zach Hollingshead;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FF;37.847;37.867;65.225;15.741;15.741;22.106;37.847;15.746;53.593;22.121;1:15.714;15.402;1:31.116;49.823;2:20.939;
89;1;1;3:22.343;0;;2:04.594;0;39.428;0;38.321;0;68.3;3:22.343;09:08:22.343;2:04.594;0:39.428;0:38.321;183.1;Livio Galanti*;0:01:21.771;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;124.594;39.428;38.321;1:40.316;1:40.316;24.278;2:04.594;16.726;2:21.320;22.702;2:44.022;14.619;2:58.641;23.702;3:22.343;
89;1;2;1:53.623;0;;38.450;0;37.693;0;37.480;0;121.6;5:15.966;09:10:15.966;0:38.450;0:37.693;0:37.480;189.1;Livio Galanti*;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;38.450;37.693;37.480;15.945;15.945;22.505;38.450;15.888;54.338;21.805;1:16.143;14.133;1:30.276;23.347;1:53.623;
